schema_name,table_name,row_json
public,subjects,"{""ic"":""00263958"",""id"":""eca6bafb-eaf0-44cd-bd98-182c4bf0486c"",""dic"":null,""zip"":""41108"",""city"":""Štětí"",""note"":""Testovací nájemník - státní instituce #1"",""audit"":null,""email"":""urad@mestosteti-najemnik.cz"",""login"":null,""phone"":""+420 606 000 111"",""street"":""Mírové náměstí"",""country"":""CZ"",""is_user"":false,""ic_valid"":true,""ares_json"":null,""dic_valid"":null,""is_tenant"":true,""last_name"":null,""birth_date"":null,""created_at"":""2026-01-16T16:16:51.516585+00:00"",""created_by"":null,""first_name"":null,""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":null,""is_archived"":false,""is_delegate"":false,""is_landlord"":false,""postal_code"":null,""auth_user_id"":null,""company_name"":""Městský úřad Štětí"",""display_name"":""Městský úřad Štětí"",""house_number"":""1"",""subject_type"":""statni"",""title_before"":null,""id_doc_number"":null,""last_login_at"":null,""origin_entity"":null,""origin_module"":""050"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""0764a790-12e8-401f-9a5b-dfee5bc965ea"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":null,""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":""70892156"",""id"":""de6bf4ff-087c-415b-978e-e92f9f9aa164"",""dic"":null,""zip"":""40001"",""city"":""Ústí nad Labem"",""note"":""Testovací nájemník - státní instituce #2"",""audit"":null,""email"":""posta@kr-ustecky-najemnik.cz"",""login"":null,""phone"":""+420 606 000 222"",""street"":""Velká Hradební"",""country"":""CZ"",""is_user"":false,""ic_valid"":true,""ares_json"":null,""dic_valid"":null,""is_tenant"":true,""last_name"":null,""birth_date"":null,""created_at"":""2026-01-16T16:16:51.516585+00:00"",""created_by"":null,""first_name"":null,""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":null,""is_archived"":false,""is_delegate"":false,""is_landlord"":false,""postal_code"":null,""auth_user_id"":null,""company_name"":""Krajský úřad Ústeckého kraje"",""display_name"":""Krajský úřad Ústeckého kraje"",""house_number"":""3118/48"",""subject_type"":""statni"",""title_before"":null,""id_doc_number"":null,""last_login_at"":null,""origin_entity"":null,""origin_module"":""050"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""0764a790-12e8-401f-9a5b-dfee5bc965ea"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":null,""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":null,""id"":""e0d559db-a5a3-4540-b896-a3aeebb96dd7"",""dic"":null,""zip"":""11000"",""city"":""Praha"",""note"":""Testovací nájemník - zástupce #1 (právní zástupce)"",""audit"":null,""email"":""karel.novotny@zastupce-najemnik.cz"",""login"":null,""phone"":""+420 606 111 000"",""street"":""Právnická"",""country"":""CZ"",""is_user"":false,""ic_valid"":null,""ares_json"":null,""dic_valid"":null,""is_tenant"":true,""last_name"":""Novotný"",""birth_date"":""1975-02-14"",""created_at"":""2026-01-16T16:16:51.516585+00:00"",""created_by"":null,""first_name"":""Karel"",""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":""OP"",""is_archived"":false,""is_delegate"":false,""is_landlord"":false,""postal_code"":null,""auth_user_id"":null,""company_name"":null,""display_name"":""Karel Novotný - zástupce"",""house_number"":""90"",""subject_type"":""zastupce"",""title_before"":""JUDr."",""id_doc_number"":""MN111222"",""last_login_at"":null,""origin_entity"":null,""origin_module"":""050"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""4feb9acd-89ec-45bc-b117-f3b81a82a1c3"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":""7502146789"",""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":null,""id"":""37262c98-de62-4cae-8f89-50fefa7e73f3"",""dic"":null,""zip"":""60200"",""city"":""Brno"",""note"":""Testovací nájemník - zástupce #2 (finanční zástupce)"",""audit"":null,""email"":""jana.prochazkova@zastupce-najemnik.cz"",""login"":null,""phone"":""+420 606 222 000"",""street"":""Zastupitelská"",""country"":""CZ"",""is_user"":false,""ic_valid"":null,""ares_json"":null,""dic_valid"":null,""is_tenant"":true,""last_name"":""Procházková"",""birth_date"":""1982-09-08"",""created_at"":""2026-01-16T16:16:51.516585+00:00"",""created_by"":null,""first_name"":""Jana"",""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":""OP"",""is_archived"":false,""is_delegate"":false,""is_landlord"":false,""postal_code"":null,""auth_user_id"":null,""company_name"":null,""display_name"":""Jana Procházková - zástupce"",""house_number"":""12"",""subject_type"":""zastupce"",""title_before"":""Mgr."",""id_doc_number"":""OP333444"",""last_login_at"":null,""origin_entity"":null,""origin_module"":""050"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""4feb9acd-89ec-45bc-b117-f3b81a82a1c3"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":""8209085432"",""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":""23456789"",""id"":""842e93b5-a43a-4038-89d7-5af4b6717442"",""dic"":""CZ23456789"",""zip"":""11000"",""city"":""Praha"",""note"":""Testovací spolek pronajímatel #1"",""audit"":null,""email"":""info@architektura-spolek.cz"",""login"":null,""phone"":""+420 777 333 444"",""street"":""Dlouhá"",""country"":""CZ"",""is_user"":false,""ic_valid"":true,""ares_json"":null,""dic_valid"":true,""is_tenant"":false,""last_name"":null,""birth_date"":null,""created_at"":""2026-01-15T20:28:36.942258+00:00"",""created_by"":null,""first_name"":null,""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":null,""is_archived"":false,""is_delegate"":false,""is_landlord"":true,""postal_code"":null,""auth_user_id"":null,""company_name"":""Spolek přátel architektury, z.s."",""display_name"":""Spolek přátel architektury"",""house_number"":""67"",""subject_type"":""spolek"",""title_before"":null,""id_doc_number"":null,""last_login_at"":null,""origin_entity"":null,""origin_module"":""030"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""dad9fe14-8f23-4c2b-a88a-011f5d037d8b"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":null,""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":""34567890"",""id"":""4877df94-fd38-4bca-b88a-565e6f7d1a62"",""dic"":""CZ34567890"",""zip"":""77200"",""city"":""Olomouc"",""note"":""Testovací spolek pronajímatel #2"",""audit"":null,""email"":""info@zahradkari.cz"",""login"":null,""phone"":""+420 777 444 555"",""street"":""Zahradní"",""country"":""CZ"",""is_user"":false,""ic_valid"":true,""ares_json"":null,""dic_valid"":true,""is_tenant"":false,""last_name"":null,""birth_date"":null,""created_at"":""2026-01-15T20:28:36.942258+00:00"",""created_by"":null,""first_name"":null,""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":null,""is_archived"":false,""is_delegate"":false,""is_landlord"":true,""postal_code"":null,""auth_user_id"":null,""company_name"":""Český zahrádkářský svaz, z.s."",""display_name"":""Český zahrádkářský svaz"",""house_number"":""89"",""subject_type"":""spolek"",""title_before"":null,""id_doc_number"":null,""last_login_at"":null,""origin_entity"":null,""origin_module"":""030"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""dad9fe14-8f23-4c2b-a88a-011f5d037d8b"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":null,""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":null,""id"":""155f10b3-81ea-4e76-a980-90e09fb33df8"",""dic"":null,""zip"":""70200"",""city"":""Ostrava"",""note"":""Testovací zástupce pronajímatel #1"",""audit"":null,""email"":""petr.dvorak@test.cz"",""login"":null,""phone"":""+420 777 555 666"",""street"":""Nová"",""country"":""CZ"",""is_user"":false,""ic_valid"":null,""ares_json"":null,""dic_valid"":null,""is_tenant"":false,""last_name"":""Dvořák"",""birth_date"":""1982-03-10"",""created_at"":""2026-01-15T20:28:36.942258+00:00"",""created_by"":null,""first_name"":""Petr"",""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":""OP"",""is_archived"":false,""is_delegate"":false,""is_landlord"":true,""postal_code"":null,""auth_user_id"":null,""company_name"":null,""display_name"":""Petr Dvořák - Zástupce"",""house_number"":""12"",""subject_type"":""zastupce"",""title_before"":""Mgr."",""id_doc_number"":""EF456789"",""last_login_at"":null,""origin_entity"":null,""origin_module"":""030"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""4feb9acd-89ec-45bc-b117-f3b81a82a1c3"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":""8203105678"",""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":null,""id"":""c679f666-09e0-4281-a0c8-9d0d6f417619"",""dic"":null,""zip"":""30100"",""city"":""Plzeň"",""note"":""Testovací zástupce pronajímatel #2"",""audit"":null,""email"":""eva.prochazkova@test.cz"",""login"":null,""phone"":""+420 777 666 777"",""street"":""Stará"",""country"":""CZ"",""is_user"":false,""ic_valid"":null,""ares_json"":null,""dic_valid"":null,""is_tenant"":false,""last_name"":""Procházková"",""birth_date"":""1995-11-25"",""created_at"":""2026-01-15T20:28:36.942258+00:00"",""created_by"":null,""first_name"":""Eva"",""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":""PAS"",""is_archived"":false,""is_delegate"":false,""is_landlord"":true,""postal_code"":null,""auth_user_id"":null,""company_name"":null,""display_name"":""Eva Procházková - Zástupce"",""house_number"":""34"",""subject_type"":""zastupce"",""title_before"":null,""id_doc_number"":""GH123456"",""last_login_at"":null,""origin_entity"":null,""origin_module"":""030"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""4feb9acd-89ec-45bc-b117-f3b81a82a1c3"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":""9511254321"",""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":""00025712"",""id"":""79388617-8d6c-4f54-9055-698da30f7911"",""dic"":""CZ00025712"",""zip"":""18211"",""city"":""Praha 8"",""note"":""Testovací státní subjekt pronajímatel #2"",""audit"":null,""email"":""info@cuzk.cz"",""login"":null,""phone"":""+420 777 888 999"",""street"":""Pod Sídlištěm"",""country"":""CZ"",""is_user"":false,""ic_valid"":true,""ares_json"":null,""dic_valid"":true,""is_tenant"":false,""last_name"":null,""birth_date"":null,""created_at"":""2026-01-15T20:28:36.942258+00:00"",""created_by"":null,""first_name"":null,""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":null,""is_archived"":false,""is_delegate"":false,""is_landlord"":true,""postal_code"":null,""auth_user_id"":null,""company_name"":""Český úřad zeměměřický a katastrální"",""display_name"":""Český úřad zeměměřický"",""house_number"":""1800"",""subject_type"":""statni"",""title_before"":null,""id_doc_number"":null,""last_login_at"":null,""origin_entity"":null,""origin_module"":""030"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""0764a790-12e8-401f-9a5b-dfee5bc965ea"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":null,""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":null,""id"":""b2e25084-c809-4817-8555-71526f5176bc"",""dic"":null,""zip"":""13000"",""city"":""Praha"",""note"":""Testovací nájemník - osoba #1"",""audit"":null,""email"":""petr.dvorak.najemnik@test.cz"",""login"":null,""phone"":""+420 606 111 222"",""street"":""Krátká"",""country"":""CZ"",""is_user"":false,""ic_valid"":null,""ares_json"":null,""dic_valid"":null,""is_tenant"":true,""last_name"":""Dvořák"",""birth_date"":""1995-03-10"",""created_at"":""2026-01-16T16:16:51.516585+00:00"",""created_by"":null,""first_name"":""Petr"",""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":""OP"",""is_archived"":false,""is_delegate"":false,""is_landlord"":false,""postal_code"":null,""auth_user_id"":null,""company_name"":null,""display_name"":""Petr Dvořák"",""house_number"":""12"",""subject_type"":""osoba"",""title_before"":null,""id_doc_number"":""EF111222"",""last_login_at"":null,""origin_entity"":null,""origin_module"":""050"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""62c75e7b-07fd-41d2-a4bd-942a53fb76e5"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":""9503102345"",""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":null,""id"":""138080be-8622-4204-8a36-fdc88021d5f0"",""dic"":null,""zip"":""61200"",""city"":""Brno"",""note"":""Testovací nájemník - osoba #2"",""audit"":null,""email"":""eva.horakova.najemnik@test.cz"",""login"":null,""phone"":""+420 606 222 333"",""street"":""Zahradní"",""country"":""CZ"",""is_user"":false,""ic_valid"":null,""ares_json"":null,""dic_valid"":null,""is_tenant"":true,""last_name"":""Horáková"",""birth_date"":""1992-07-25"",""created_at"":""2026-01-16T16:16:51.516585+00:00"",""created_by"":null,""first_name"":""Eva"",""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":""OP"",""is_archived"":false,""is_delegate"":false,""is_landlord"":false,""postal_code"":null,""auth_user_id"":null,""company_name"":null,""display_name"":""Eva Horáková"",""house_number"":""34"",""subject_type"":""osoba"",""title_before"":null,""id_doc_number"":""GH333444"",""last_login_at"":null,""origin_entity"":null,""origin_module"":""050"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""62c75e7b-07fd-41d2-a4bd-942a53fb76e5"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":""9207255678"",""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":""11223344"",""id"":""3f8efa66-4ad7-4348-aab2-55d2bdd3f0ba"",""dic"":""CZ11223344"",""zip"":""70200"",""city"":""Ostrava"",""note"":""Testovací nájemník - OSVČ #1"",""audit"":null,""email"":""tomas.cerny.osvc.najemnik@test.cz"",""login"":null,""phone"":""+420 606 333 444"",""street"":""Nová"",""country"":""CZ"",""is_user"":false,""ic_valid"":true,""ares_json"":null,""dic_valid"":true,""is_tenant"":true,""last_name"":""Černý"",""birth_date"":""1988-11-05"",""created_at"":""2026-01-16T16:16:51.516585+00:00"",""created_by"":null,""first_name"":""Tomáš"",""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":""OP"",""is_archived"":false,""is_delegate"":false,""is_landlord"":false,""postal_code"":null,""auth_user_id"":null,""company_name"":""Tomáš Černý - grafické studio"",""display_name"":""Tomáš Černý - OSVČ"",""house_number"":""56"",""subject_type"":""osvc"",""title_before"":""Mgr."",""id_doc_number"":""IJ555666"",""last_login_at"":null,""origin_entity"":null,""origin_module"":""050"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""2a341826-7879-40aa-98bb-2a8584a974e3"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":""8811056789"",""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":""22334455"",""id"":""993a2911-0268-43cb-82e9-0373ad1a6a88"",""dic"":""CZ22334455"",""zip"":""30100"",""city"":""Plzeň"",""note"":""Testovací nájemník - OSVČ #2"",""audit"":null,""email"":""lucie.mala.osvc.najemnik@test.cz"",""login"":null,""phone"":""+420 606 444 555"",""street"":""Jižní"",""country"":""CZ"",""is_user"":false,""ic_valid"":true,""ares_json"":null,""dic_valid"":true,""is_tenant"":true,""last_name"":""Malá"",""birth_date"":""1993-04-18"",""created_at"":""2026-01-16T16:16:51.516585+00:00"",""created_by"":null,""first_name"":""Lucie"",""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":""OP"",""is_archived"":false,""is_delegate"":false,""is_landlord"":false,""postal_code"":null,""auth_user_id"":null,""company_name"":""Lucie Malá - kosmetické služby"",""display_name"":""Lucie Malá - OSVČ"",""house_number"":""78"",""subject_type"":""osvc"",""title_before"":null,""id_doc_number"":""KL777888"",""last_login_at"":null,""origin_entity"":null,""origin_module"":""050"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""2a341826-7879-40aa-98bb-2a8584a974e3"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":""9304185432"",""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":""33445566"",""id"":""14f16851-1c81-4416-97ad-561177a4f981"",""dic"":""CZ33445566"",""zip"":""14000"",""city"":""Praha"",""note"":""Testovací nájemník - firma #1"",""audit"":null,""email"":""info@itsolutions-najemnik.cz"",""login"":null,""phone"":""+420 606 555 666"",""street"":""Průmyslová"",""country"":""CZ"",""is_user"":false,""ic_valid"":true,""ares_json"":null,""dic_valid"":true,""is_tenant"":true,""last_name"":null,""birth_date"":null,""created_at"":""2026-01-16T16:16:51.516585+00:00"",""created_by"":null,""first_name"":null,""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":null,""is_archived"":false,""is_delegate"":false,""is_landlord"":false,""postal_code"":null,""auth_user_id"":null,""company_name"":""IT Solutions s.r.o."",""display_name"":""IT Solutions s.r.o."",""house_number"":""90"",""subject_type"":""firma"",""title_before"":null,""id_doc_number"":null,""last_login_at"":null,""origin_entity"":null,""origin_module"":""050"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""5b3a5c6e-aec9-4686-af2b-6d11a551f2bc"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":null,""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":""44556677"",""id"":""ab8427bc-474f-4a96-81ae-3486b6c5794d"",""dic"":""CZ44556677"",""zip"":""60200"",""city"":""Brno"",""note"":""Testovací nájemník - firma #2"",""audit"":null,""email"":""kontakt@designstudio-najemnik.cz"",""login"":null,""phone"":""+420 606 666 777"",""street"":""Umělecká"",""country"":""CZ"",""is_user"":false,""ic_valid"":true,""ares_json"":null,""dic_valid"":true,""is_tenant"":true,""last_name"":null,""birth_date"":null,""created_at"":""2026-01-16T16:16:51.516585+00:00"",""created_by"":null,""first_name"":null,""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":null,""is_archived"":false,""is_delegate"":false,""is_landlord"":false,""postal_code"":null,""auth_user_id"":null,""company_name"":""Design Studio a.s."",""display_name"":""Design Studio a.s."",""house_number"":""12"",""subject_type"":""firma"",""title_before"":null,""id_doc_number"":null,""last_login_at"":null,""origin_entity"":null,""origin_module"":""050"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""5b3a5c6e-aec9-4686-af2b-6d11a551f2bc"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":null,""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,subjects,"{""ic"":""55667788"",""id"":""a8046068-2257-4d1d-a172-a9f5559a6fef"",""dic"":""CZ55667788"",""zip"":""46001"",""city"":""Liberec"",""note"":""Testovací nájemník - spolek #1"",""audit"":null,""email"":""info@klubtouristu-najemnik.cz"",""login"":null,""phone"":""+420 606 777 888"",""street"":""Horská"",""country"":""CZ"",""is_user"":false,""ic_valid"":true,""ares_json"":null,""dic_valid"":true,""is_tenant"":true,""last_name"":null,""birth_date"":null,""created_at"":""2026-01-16T16:16:51.516585+00:00"",""created_by"":null,""first_name"":null,""unit_label"":null,""updated_at"":""2026-01-19T08:01:30.492351+00:00"",""archived_at"":null,""archived_by"":null,""delegate_id"":null,""id_doc_type"":null,""is_archived"":false,""is_delegate"":false,""is_landlord"":false,""postal_code"":null,""auth_user_id"":null,""company_name"":""Klub turistů, z.s."",""display_name"":""Klub turistů"",""house_number"":""34"",""subject_type"":""spolek"",""title_before"":null,""id_doc_number"":null,""last_login_at"":null,""origin_entity"":null,""origin_module"":""050"",""password_hash"":null,""address_source"":null,""first_login_at"":null,""is_maintenance"":false,""bank_account_id"":null,""subject_type_id"":""dad9fe14-8f23-4c2b-a88a-011f5d037d8b"",""is_tenant_delegate"":false,""orientation_number"":null,""personal_id_number"":null,""is_landlord_delegate"":false,""is_maintenance_delegate"":false}"
public,tenant_users,"{""id"":""2c8a202b-b1b9-423f-96ae-7f9ad1cc5abf"",""note"":null,""last_name"":""brácha "",""tenant_id"":""138080be-8622-4204-8a36-fdc88021d5f0"",""birth_date"":""2010-02-11"",""created_at"":""2026-01-16T16:59:57.633718+00:00"",""created_by"":null,""first_name"":""muj "",""updated_at"":""2026-01-16T16:59:57.633718+00:00"",""is_archived"":false}"
public,unit_equipment,"{""id"":""00222b75-0ae2-4b18-a801-2d990e8fcae8"",""name"":""Anténa DVB-T"",""note"":null,""type"":null,""state"":""good"",""unit_id"":""0188018f-ed0c-4f61-94bd-25d5af963a6d"",""quantity"":1,""created_at"":""2026-02-04T07:53:25.397151+00:00"",""updated_at"":""2026-02-04T07:53:25.397151+00:00"",""description"":null,""is_archived"":false,""equipment_id"":""13e45eae-2b9a-4bca-8164-ceda65a0d798"",""installed_at"":null,""room_type_id"":null,""last_revision"":null,""purchase_price"":null,""lifespan_months"":null,""equipment_type_id"":null,""photo_attachment_id"":null}"
public,unit_services,"{""id"":""e61b56ae-99c5-4365-b313-31b8d7d91b58"",""name"":""Elektřina"",""note"":null,""amount"":3000,""unit_id"":""9e991375-fea9-429f-bff5-a2b8f17bf03b"",""created_at"":""2026-02-10T08:19:25.24926+00:00"",""payer_side"":""tenant"",""service_id"":""de3d3465-bbde-45d2-9e49-e05128afb95f"",""updated_at"":""2026-02-10T08:19:25.24926+00:00"",""category_id"":""f0383645-3a16-4cf8-8b10-38aeeea34d46"",""is_archived"":false,""split_basis"":null,""vat_rate_id"":""0cb0bbb0-8a60-4303-a7c4-093693b38d61"",""is_rebillable"":true,""periodicity_id"":""c1af3647-b39f-4ad9-807a-54b6f0336741"",""split_to_units"":false,""billing_type_id"":""c0479d76-f745-4134-b018-aea1a66e4299"",""service_unit_id"":""54a078a7-f526-43d1-b1b4-40db5053cca9"",""billing_periodicity_id"":null}"
public,unit_services,"{""id"":""88b5e680-c1e1-4eba-b39d-fbdbb38146a8"",""name"":""Fond oprav"",""note"":null,""amount"":1234,""unit_id"":""0188018f-ed0c-4f61-94bd-25d5af963a6d"",""created_at"":""2026-02-09T15:51:45.644219+00:00"",""payer_side"":""landlord"",""service_id"":""9d9395fc-ce7c-46a4-9860-d94b485e8861"",""updated_at"":""2026-02-09T15:51:45.644219+00:00"",""category_id"":""91ea1306-dbe8-415b-9a78-8245b9d30dde"",""is_archived"":false,""split_basis"":null,""vat_rate_id"":""8dcf9ca0-acd5-4ed1-8035-eb6910356297"",""is_rebillable"":true,""periodicity_id"":null,""split_to_units"":false,""billing_type_id"":""92536206-87ac-473c-8e2b-14e1ae57184d"",""service_unit_id"":""9e48f0f6-3af7-42ac-a02f-03faf8a25a6c"",""billing_periodicity_id"":null}"
public,unit_services,"{""id"":""4332fcf7-644a-4902-a751-a050efe6e7c9"",""name"":""Nájemné"",""note"":null,""amount"":12000,""unit_id"":""9e991375-fea9-429f-bff5-a2b8f17bf03b"",""created_at"":""2026-02-10T08:18:47.948302+00:00"",""payer_side"":""tenant"",""service_id"":""b169a0e2-1f35-4d7e-8217-93697c430160"",""updated_at"":""2026-02-10T08:18:47.948302+00:00"",""category_id"":""b7577efe-85c2-4e44-8a61-8c4ae40c5775"",""is_archived"":false,""split_basis"":null,""vat_rate_id"":""8dcf9ca0-acd5-4ed1-8035-eb6910356297"",""is_rebillable"":true,""periodicity_id"":""c1af3647-b39f-4ad9-807a-54b6f0336741"",""split_to_units"":false,""billing_type_id"":""92536206-87ac-473c-8e2b-14e1ae57184d"",""service_unit_id"":""9e48f0f6-3af7-42ac-a02f-03faf8a25a6c"",""billing_periodicity_id"":null}"
public,unit_types,"{""code"":""obchod"",""icon"":""shopping-cart"",""name"":""Obchodní prostor"",""color"":""#D7CCC8"",""active"":true,""description"":null,""order_index"":3}"
public,unit_types,"{""code"":""puda"",""icon"":null,""name"":""Půda"",""color"":""#935116"",""active"":true,""description"":null,""order_index"":7}"
public,unit_types,"{""code"":""sklep"",""icon"":""archive"",""name"":""Sklep"",""color"":""#566573"",""active"":true,""description"":null,""order_index"":6}"
public,unit_types,"{""code"":""zahrada"",""icon"":null,""name"":""Zahrada"",""color"":""#1E8449"",""active"":true,""description"":null,""order_index"":8}"
public,unit_types,"{""code"":""sklad"",""icon"":""warehouse"",""name"":""Sklad"",""color"":""#E74C3C"",""active"":true,""description"":null,""order_index"":4}"
public,unit_types,"{""code"":""jina_jednotka"",""icon"":""grid"",""name"":""Jiná jednotka"",""color"":""#F9F635"",""active"":true,""description"":null,""order_index"":9}"
public,unit_types,"{""code"":""garaz"",""icon"":""car"",""name"":""Garáž - Parking"",""color"":""#95AA56"",""active"":true,""description"":null,""order_index"":5}"
public,unit_types,"{""code"":""byt"",""icon"":""home"",""name"":""Byt"",""color"":""#3498DB"",""active"":true,""description"":null,""order_index"":1}"
public,unit_types,"{""code"":""kancelar"",""icon"":""briefcase"",""name"":""Kancelář"",""color"":""#A564AD"",""active"":true,""description"":null,""order_index"":2}"
